review_id,product_id,customer_id,rating,review_text,review_date
REV27457,PROD100,CUST3210,5,good,2022-12-09
REV27458,PROD107,CUST1323,2,average,2023-04-01
REV27459,PROD108,CUST2709,2,average,2024-09-27
REV27460,PROD102,CUST3828,4,very good,2024-06-16
REV27461,PROD114,CUST1860,1,good,2024-06-27
REV27462,PROD101,CUST3723,3,very bad,2023-04-19
REV27463,PROD103,CUST2629,2,very good,2023-01-19
REV27464,PROD109,CUST5136,5,average,2023-03-04
REV27465,PROD110,CUST5427,2,average,2024-09-27
REV27466,PROD102,CUST4659,4,very bad,2024-07-02
REV27467,PROD114,CUST1397,3,very good,2024-03-06
REV27468,PROD107,CUST1082,4,very good,2024-05-29
REV27469,PROD107,CUST2030,3,bad,2024-07-18
REV27470,PROD110,CUST5753,1,very good,2024-12-29
REV27471,PROD105,CUST2984,3,very good,2025-01-12
REV27472,PROD101,CUST3888,3,very good,2023-12-14
REV27473,PROD112,CUST3349,1,very good,2025-02-01
REV27474,PROD108,CUST4321,4,average,2023-05-14
REV27475,PROD103,CUST1392,2,good,2024-10-03
REV27476,PROD107,CUST3074,5,bad,2024-02-08
REV27477,PROD103,CUST4823,4,very bad,2022-09-17
REV27478,PROD113,CUST5826,3,bad,2024-01-05
REV27479,PROD113,CUST1126,1,very good,2024-03-15
REV27480,PROD106,CUST2261,1,average,2024-01-26
REV27481,PROD110,CUST2441,5,very good,2023-07-22
REV27482,PROD112,CUST2357,5,average,2024-09-05
REV27483,PROD104,CUST3054,3,bad,2024-10-03
REV27484,PROD102,CUST1979,2,bad,2025-05-13
REV27485,PROD110,CUST2382,4,very good,2024-08-05
REV27486,PROD101,CUST1487,2,good,2025-04-08
REV27487,PROD104,CUST4519,4,very good,2025-03-17
REV27488,PROD101,CUST4402,5,average,2025-04-14
REV27489,PROD111,CUST3926,5,average,2023-05-07
REV27490,PROD114,CUST1345,1,very good,2022-10-12
REV27491,PROD113,CUST5933,2,average,2022-10-27
REV27492,PROD105,CUST5855,2,good,2024-06-14
REV27493,PROD111,CUST4108,2,very good,2023-11-26
REV27494,PROD103,CUST4392,5,average,2024-05-11
REV27495,PROD103,CUST5918,5,very good,2025-07-18
REV27496,PROD111,CUST2378,1,very bad,2024-07-15
REV27497,PROD112,CUST1860,5,very bad,2023-03-08
REV27498,PROD114,CUST3614,1,average,2024-06-26
REV27499,PROD103,CUST1165,3,very bad,2025-02-26
REV27500,PROD103,CUST1862,4,average,2024-06-22
REV27501,PROD110,CUST2246,2,very bad,2024-05-04
REV27502,PROD114,CUST4556,4,good,2024-04-13
REV27503,PROD109,CUST3001,5,very bad,2023-02-07
REV27504,PROD108,CUST3821,5,average,2023-06-23
REV27505,PROD110,CUST4595,3,good,2023-06-10
REV27506,PROD109,CUST2564,1,good,2024-10-19
REV27507,PROD109,CUST1099,1,good,2025-02-03
REV27508,PROD108,CUST5507,4,very bad,2024-01-05
REV27509,PROD111,CUST3877,3,very bad,2023-01-14
REV27510,PROD106,CUST5133,4,bad,2025-01-22
REV27511,PROD105,CUST4866,2,good,2023-06-06
REV27512,PROD101,CUST1772,3,very good,2023-11-22
REV27513,PROD111,CUST5785,4,very bad,2023-01-09
REV27514,PROD107,CUST1183,4,good,2023-11-24
REV27515,PROD106,CUST4811,3,average,2022-12-15
REV27516,PROD104,CUST4677,4,average,2025-06-13
REV27517,PROD108,CUST3846,3,very good,2023-07-09
REV27518,PROD107,CUST1499,4,bad,2022-10-12
REV27519,PROD113,CUST5377,1,bad,2024-08-12
REV27520,PROD105,CUST4694,5,bad,2022-08-28
REV27521,PROD104,CUST3121,3,bad,2024-10-27
REV27522,PROD112,CUST4028,4,bad,2022-11-09
REV27523,PROD114,CUST4466,1,average,2024-04-25
REV27524,PROD103,CUST5776,2,very good,2023-01-23
REV27525,PROD103,CUST4160,1,very good,2023-01-07
REV27526,PROD108,CUST1498,2,very good,2023-01-28
REV27527,PROD111,CUST2742,1,bad,2022-11-08
REV27528,PROD108,CUST4126,5,bad,2022-11-02
REV27529,PROD102,CUST5389,5,bad,2025-07-18
REV27530,PROD111,CUST5961,3,very bad,2024-08-18
REV27531,PROD114,CUST5690,5,bad,2023-10-09
REV27532,PROD107,CUST3030,5,very good,2023-11-24
REV27533,PROD112,CUST2352,2,average,2024-04-07
REV27534,PROD108,CUST4500,5,bad,2024-01-13
REV27535,PROD102,CUST5972,2,bad,2023-02-04
REV27536,PROD103,CUST5278,5,very bad,2024-02-02
REV27537,PROD112,CUST5459,1,average,2025-08-18
REV27538,PROD113,CUST3739,1,very bad,2023-07-04
REV27539,PROD112,CUST2955,4,good,2022-08-29
REV27540,PROD112,CUST2694,3,average,2024-12-25
REV27541,PROD102,CUST2225,3,average,2023-02-22
REV27542,PROD107,CUST4401,2,average,2023-11-15
REV27543,PROD105,CUST2903,4,bad,2024-01-22
REV27544,PROD100,CUST2368,4,good,2023-01-01
REV27545,PROD110,CUST4170,4,bad,2024-11-04
REV27546,PROD100,CUST1068,2,very good,2024-01-10
REV27547,PROD107,CUST4022,3,bad,2024-06-04
REV27548,PROD107,CUST5123,4,very good,2024-02-13
REV27549,PROD100,CUST4434,1,good,2025-04-28
REV27550,PROD103,CUST4328,3,very bad,2023-03-28
REV27551,PROD108,CUST3364,2,good,2025-03-27
REV27552,PROD102,CUST2838,4,very bad,2025-01-22
REV27553,PROD114,CUST5715,1,average,2023-08-14
REV27554,PROD110,CUST1503,2,bad,2023-02-18
REV27555,PROD103,CUST5509,2,bad,2025-07-21
REV27556,PROD111,CUST2336,4,good,2023-09-05
REV27557,PROD111,CUST1866,3,average,2023-09-30
REV27558,PROD112,CUST2210,2,good,2022-12-17
REV27559,PROD111,CUST3720,2,very bad,2022-09-30
REV27560,PROD101,CUST2588,2,average,2023-06-16
REV27561,PROD104,CUST2012,3,bad,2022-10-03
REV27562,PROD112,CUST1873,1,very bad,2025-03-16
REV27563,PROD109,CUST5752,1,average,2023-07-07
REV27564,PROD112,CUST1625,2,very good,2024-11-06
REV27565,PROD108,CUST3793,3,very good,2023-03-06
REV27566,PROD106,CUST3401,2,very good,2023-05-24
REV27567,PROD107,CUST3836,1,very good,2023-10-10
REV27568,PROD108,CUST1163,5,very good,2023-07-27
REV27569,PROD109,CUST1358,2,bad,2023-09-09
REV27570,PROD112,CUST3711,4,bad,2023-01-27
REV27571,PROD108,CUST5802,1,very bad,2022-11-05
REV27572,PROD114,CUST5642,4,very good,2023-05-27
REV27573,PROD104,CUST2823,5,bad,2023-04-15
REV27574,PROD114,CUST3516,3,very good,2025-03-09
REV27575,PROD101,CUST1028,3,average,2023-11-30
REV27576,PROD112,CUST3551,1,bad,2022-12-31
REV27577,PROD105,CUST3957,2,average,2024-09-21
REV27578,PROD112,CUST4315,4,average,2025-05-25
REV27579,PROD101,CUST5189,2,bad,2023-12-19
REV27580,PROD109,CUST4522,3,bad,2024-09-08
REV27581,PROD102,CUST3877,4,very bad,2024-12-11
REV27582,PROD110,CUST4648,4,average,2022-11-02
REV27583,PROD102,CUST1603,2,bad,2022-11-07
REV27584,PROD105,CUST4372,1,very bad,2024-12-21
REV27585,PROD107,CUST5771,5,very bad,2025-01-07
REV27586,PROD101,CUST1054,2,very bad,2023-08-28
REV27587,PROD109,CUST4193,4,bad,2024-08-15
REV27588,PROD102,CUST4814,1,bad,2022-12-26
REV27589,PROD106,CUST1108,2,average,2023-10-22
REV27590,PROD102,CUST4813,5,bad,2024-06-21
REV27591,PROD102,CUST4593,4,very good,2024-05-04
REV27592,PROD104,CUST5669,2,very good,2024-12-25
REV27593,PROD114,CUST3906,5,very bad,2023-02-04
REV27594,PROD108,CUST3972,2,very good,2022-10-13
REV27595,PROD114,CUST2072,5,good,2023-11-28
REV27596,PROD113,CUST3242,1,very bad,2024-12-29
REV27597,PROD102,CUST1674,3,good,2023-02-23
REV27598,PROD113,CUST1114,3,average,2024-08-08
REV27599,PROD107,CUST1570,5,bad,2022-10-07
REV27600,PROD105,CUST1437,3,good,2024-03-02
REV27601,PROD113,CUST2337,3,average,2022-12-18
REV27602,PROD101,CUST1388,5,average,2023-10-02
REV27603,PROD114,CUST2461,1,very good,2025-08-14
REV27604,PROD101,CUST2638,4,average,2023-02-08
REV27605,PROD107,CUST3471,2,bad,2023-06-08
REV27606,PROD106,CUST3938,3,good,2024-08-20
REV27607,PROD103,CUST2013,2,good,2024-02-10
REV27608,PROD110,CUST1722,4,very good,2025-01-28
REV27609,PROD109,CUST4248,1,very bad,2024-09-08
REV27610,PROD108,CUST5749,1,bad,2024-10-31
REV27611,PROD103,CUST4155,2,very bad,2025-01-10
REV27612,PROD113,CUST5902,1,bad,2025-05-17
REV27613,PROD103,CUST2500,1,average,2024-06-15
REV27614,PROD106,CUST2072,1,very good,2024-09-13
REV27615,PROD108,CUST2874,4,very bad,2023-09-05
REV27616,PROD107,CUST2575,2,very bad,2025-03-31
REV27617,PROD110,CUST3624,4,good,2023-11-08
REV27618,PROD111,CUST4491,2,bad,2023-12-31
REV27619,PROD101,CUST4365,2,average,2025-08-07
REV27620,PROD103,CUST4320,2,bad,2022-12-08
REV27621,PROD102,CUST5801,1,average,2024-11-01
REV27622,PROD113,CUST2141,1,very bad,2023-12-19
REV27623,PROD113,CUST4963,1,bad,2024-06-25
REV27624,PROD107,CUST5854,5,very good,2025-04-05
REV27625,PROD113,CUST1190,2,very bad,2025-08-21
REV27626,PROD105,CUST3831,3,very bad,2024-04-13
REV27627,PROD101,CUST1640,4,very good,2025-08-23
REV27628,PROD108,CUST1834,2,very bad,2025-04-04
REV27629,PROD113,CUST2169,1,very bad,2022-08-30
REV27630,PROD113,CUST3425,4,bad,2023-12-17
REV27631,PROD102,CUST1491,1,average,2024-01-03
REV27632,PROD106,CUST2883,3,very bad,2023-05-22
REV27633,PROD108,CUST1631,2,very bad,2023-09-07
REV27634,PROD100,CUST4725,3,bad,2024-05-25
REV27635,PROD111,CUST5208,5,very good,2024-06-24
REV27636,PROD101,CUST2419,5,good,2024-04-07
REV27637,PROD106,CUST2714,2,average,2023-01-26
REV27638,PROD105,CUST4915,4,good,2024-05-21
REV27639,PROD111,CUST5676,3,good,2025-03-16
REV27640,PROD107,CUST2883,3,very bad,2025-02-13
REV27641,PROD100,CUST3743,2,very good,2023-06-13
REV27642,PROD104,CUST3310,4,bad,2024-12-27
REV27643,PROD105,CUST1456,1,very good,2024-10-25
REV27644,PROD110,CUST2168,4,very bad,2022-12-10
REV27645,PROD109,CUST4687,4,good,2025-04-28
REV27646,PROD113,CUST1434,2,very good,2023-02-11
REV27647,PROD100,CUST3512,3,very bad,2024-11-14
REV27648,PROD103,CUST5394,3,very good,2023-12-08
REV27649,PROD109,CUST5492,4,bad,2024-08-21
REV27650,PROD109,CUST1569,3,bad,2023-06-27
REV27651,PROD103,CUST5551,4,good,2023-07-18
REV27652,PROD102,CUST1594,3,very good,2025-08-07
REV27653,PROD111,CUST1018,2,average,2023-08-05
REV27654,PROD105,CUST2133,2,good,2024-01-03
REV27655,PROD110,CUST4006,5,good,2023-01-11
REV27656,PROD106,CUST1869,2,very bad,2025-03-29
REV27657,PROD100,CUST4392,1,good,2024-01-24
REV27658,PROD102,CUST5785,4,good,2024-09-18
REV27659,PROD103,CUST1357,1,very bad,2023-06-02
REV27660,PROD105,CUST1839,4,average,2025-06-21
REV27661,PROD109,CUST2625,2,very good,2022-12-18
REV27662,PROD113,CUST3939,4,very good,2023-12-08
REV27663,PROD110,CUST3353,2,very bad,2025-07-01
REV27664,PROD104,CUST2820,4,very good,2025-07-10
REV27665,PROD111,CUST2407,3,bad,2024-11-01
REV27666,PROD110,CUST3487,2,very good,2024-04-02
REV27667,PROD110,CUST1187,2,very good,2023-02-25
REV27668,PROD109,CUST5163,2,average,2024-05-06
REV27669,PROD107,CUST5256,5,very bad,2024-06-29
REV27670,PROD106,CUST1384,1,good,2023-09-16
REV27671,PROD102,CUST5871,2,average,2024-05-04
REV27672,PROD104,CUST1285,1,very bad,2023-10-23
REV27673,PROD111,CUST2919,4,good,2024-12-28
REV27674,PROD103,CUST5706,2,very good,2023-09-26
REV27675,PROD104,CUST2679,5,bad,2025-05-27
REV27676,PROD105,CUST3346,5,very good,2024-08-23
REV27677,PROD108,CUST5958,2,bad,2025-04-21
REV27678,PROD102,CUST2318,3,good,2024-02-17
REV27679,PROD100,CUST3802,2,very good,2023-11-04
REV27680,PROD105,CUST1996,2,very good,2022-09-23
REV27681,PROD111,CUST4968,2,very good,2023-02-07
REV27682,PROD114,CUST5092,1,very good,2023-09-18
REV27683,PROD113,CUST4333,5,average,2022-09-25
REV27684,PROD106,CUST5040,4,average,2024-06-25
REV27685,PROD108,CUST2634,5,average,2025-06-21
REV27686,PROD103,CUST1638,2,very good,2025-02-18
REV27687,PROD114,CUST5526,3,average,2024-01-19
REV27688,PROD112,CUST4767,4,good,2025-04-05
REV27689,PROD113,CUST4360,3,average,2022-11-15
REV27690,PROD111,CUST3551,2,bad,2023-10-07
REV27691,PROD107,CUST4328,5,very bad,2023-05-07
REV27692,PROD113,CUST4333,1,very bad,2023-09-25
REV27693,PROD112,CUST3050,2,average,2025-04-08
REV27694,PROD111,CUST5194,4,very bad,2025-06-10
REV27695,PROD107,CUST4109,5,good,2022-09-17
REV27696,PROD109,CUST3678,2,average,2023-11-19
REV27697,PROD102,CUST5066,4,average,2023-06-08
REV27698,PROD106,CUST5640,1,bad,2023-10-08
REV27699,PROD113,CUST3810,3,bad,2025-03-25
REV27700,PROD106,CUST3535,4,average,2024-04-26
REV27701,PROD105,CUST5580,4,good,2025-07-25
REV27702,PROD104,CUST1730,4,average,2023-10-05
REV27703,PROD101,CUST5008,2,very good,2023-06-04
REV27704,PROD108,CUST4255,1,very bad,2023-09-01
REV27705,PROD108,CUST1217,5,bad,2025-01-30
REV27706,PROD106,CUST3359,1,good,2024-03-06
REV27707,PROD100,CUST2019,4,good,2023-05-30
REV27708,PROD110,CUST1928,5,bad,2022-10-24
REV27709,PROD104,CUST3967,5,average,2024-07-23
REV27710,PROD103,CUST5808,5,good,2023-08-28
REV27711,PROD114,CUST1722,2,good,2024-09-27
REV27712,PROD106,CUST1694,2,bad,2022-10-29
REV27713,PROD107,CUST4720,2,good,2024-01-28
REV27714,PROD103,CUST5057,3,very bad,2024-02-19
REV27715,PROD113,CUST2833,5,good,2024-09-02
REV27716,PROD104,CUST2422,5,very good,2024-11-25
REV27717,PROD105,CUST5911,5,bad,2022-12-15
REV27718,PROD112,CUST2712,3,good,2023-01-01
REV27719,PROD100,CUST2464,5,very bad,2025-07-24
REV27720,PROD113,CUST2129,1,average,2025-08-09
REV27721,PROD107,CUST3595,5,bad,2024-05-11
REV27722,PROD108,CUST3546,3,good,2023-11-18
REV27723,PROD101,CUST1236,5,very good,2023-12-07
REV27724,PROD111,CUST3628,3,very good,2023-12-09
REV27725,PROD103,CUST2162,2,bad,2023-08-25
REV27726,PROD114,CUST5452,1,very bad,2024-03-28
REV27727,PROD101,CUST2972,1,very good,2024-12-04
REV27728,PROD112,CUST1556,1,very bad,2025-01-07
REV27729,PROD109,CUST1336,1,good,2024-12-13
REV27730,PROD101,CUST1777,1,bad,2025-03-07
REV27731,PROD101,CUST1187,3,average,2023-05-31
REV27732,PROD114,CUST4453,5,good,2022-12-05
REV27733,PROD109,CUST1402,2,very bad,2023-05-10
REV27734,PROD102,CUST3996,5,average,2023-04-21
REV27735,PROD113,CUST1184,5,very bad,2024-12-12
REV27736,PROD111,CUST5839,1,average,2023-03-10
REV27737,PROD113,CUST3797,2,bad,2023-06-18
REV27738,PROD109,CUST1244,3,very bad,2023-11-01
REV27739,PROD114,CUST1834,4,very bad,2024-01-15
REV27740,PROD107,CUST4577,5,bad,2025-02-05
REV27741,PROD105,CUST1866,3,very good,2025-01-10
REV27742,PROD102,CUST3098,1,bad,2023-06-01
REV27743,PROD105,CUST1401,3,good,2022-10-21
REV27744,PROD107,CUST5451,2,good,2024-01-15
REV27745,PROD100,CUST5300,5,bad,2024-10-17
REV27746,PROD101,CUST1130,2,good,2023-01-24
REV27747,PROD112,CUST3656,2,very good,2024-05-11
REV27748,PROD111,CUST2579,1,bad,2024-08-26
REV27749,PROD114,CUST5601,4,good,2025-03-23
REV27750,PROD106,CUST2066,3,average,2023-05-24
REV27751,PROD104,CUST4632,1,very bad,2023-07-26
REV27752,PROD107,CUST2687,1,average,2023-12-03
REV27753,PROD106,CUST4311,5,very good,2023-01-06
REV27754,PROD106,CUST1485,2,average,2023-04-30
REV27755,PROD107,CUST1624,5,very bad,2025-06-06
REV27756,PROD100,CUST4692,1,bad,2022-10-25
REV27757,PROD111,CUST1700,3,very good,2025-07-24
REV27758,PROD107,CUST3179,1,very bad,2023-08-08
REV27759,PROD100,CUST1886,2,good,2025-07-27
REV27760,PROD101,CUST5401,1,very bad,2025-01-22
REV27761,PROD108,CUST2331,3,average,2023-01-15
REV27762,PROD106,CUST3393,4,bad,2025-06-12
REV27763,PROD104,CUST5486,5,bad,2023-05-29
REV27764,PROD114,CUST1278,3,very good,2024-01-10
REV27765,PROD113,CUST1438,2,bad,2024-02-26
REV27766,PROD109,CUST4889,4,very good,2023-08-24
REV27767,PROD107,CUST1343,3,average,2023-07-24
REV27768,PROD105,CUST2284,2,very bad,2025-03-18
REV27769,PROD109,CUST4560,4,bad,2025-06-04
REV27770,PROD114,CUST5270,2,bad,2024-03-22
REV27771,PROD111,CUST4809,3,average,2025-05-16
REV27772,PROD110,CUST4136,3,very bad,2023-09-06
REV27773,PROD107,CUST1092,4,very bad,2025-08-13
REV27774,PROD110,CUST4584,3,good,2022-10-29
REV27775,PROD114,CUST3548,1,very good,2024-06-13
REV27776,PROD101,CUST2715,2,very good,2023-12-08
REV27777,PROD106,CUST3162,3,bad,2024-03-01
REV27778,PROD114,CUST5889,1,good,2022-12-15
REV27779,PROD102,CUST5557,1,very bad,2023-07-21
REV27780,PROD111,CUST3353,3,bad,2024-10-15
REV27781,PROD107,CUST2700,3,bad,2024-06-24
REV27782,PROD103,CUST4415,4,very good,2025-03-19
REV27783,PROD113,CUST3207,3,average,2024-11-23
REV27784,PROD114,CUST2884,3,bad,2023-03-08
REV27785,PROD111,CUST1883,5,average,2024-06-27
REV27786,PROD106,CUST3919,5,bad,2023-01-09
REV27787,PROD104,CUST4243,2,average,2024-06-27
REV27788,PROD114,CUST4531,4,average,2022-11-21
REV27789,PROD105,CUST3144,4,average,2023-06-19
REV27790,PROD112,CUST4523,2,bad,2024-01-30
REV27791,PROD103,CUST1580,4,good,2022-11-02
REV27792,PROD108,CUST4210,3,very bad,2023-11-02
REV27793,PROD112,CUST4756,3,average,2025-08-13
REV27794,PROD108,CUST2886,5,good,2024-11-07
REV27795,PROD102,CUST5777,2,average,2024-02-09
REV27796,PROD114,CUST5284,2,good,2024-06-24
REV27797,PROD111,CUST3230,2,bad,2023-11-04
REV27798,PROD110,CUST1749,1,average,2025-01-30
REV27799,PROD102,CUST2569,4,good,2025-03-30
REV27800,PROD113,CUST1003,2,very bad,2023-01-28
REV27801,PROD111,CUST4928,5,bad,2023-04-26
REV27802,PROD114,CUST1060,2,bad,2023-09-24
REV27803,PROD107,CUST1105,4,very bad,2025-06-08
REV27804,PROD101,CUST5097,5,average,2024-05-10
REV27805,PROD111,CUST1505,1,bad,2025-06-06
REV27806,PROD101,CUST3997,3,bad,2024-02-29
REV27807,PROD104,CUST3558,2,good,2023-02-15
REV27808,PROD100,CUST1014,3,bad,2024-06-03
REV27809,PROD111,CUST5640,2,average,2023-06-29
REV27810,PROD114,CUST4779,5,very good,2023-03-12
REV27811,PROD103,CUST4159,3,bad,2024-07-12
REV27812,PROD110,CUST3367,4,very good,2022-12-14
REV27813,PROD110,CUST5806,3,bad,2024-09-14
REV27814,PROD113,CUST4230,1,very bad,2023-10-12
REV27815,PROD107,CUST3439,4,average,2023-09-09
REV27816,PROD100,CUST2334,4,very good,2023-01-07
REV27817,PROD107,CUST4766,4,very good,2025-03-20
REV27818,PROD104,CUST2100,3,very bad,2022-10-13
REV27819,PROD111,CUST5974,1,bad,2023-08-10
REV27820,PROD110,CUST5644,4,very good,2025-03-03
REV27821,PROD107,CUST3315,1,very good,2023-12-31
REV27822,PROD109,CUST5684,3,average,2025-01-13
REV27823,PROD114,CUST5666,5,very bad,2024-07-16
REV27824,PROD101,CUST3066,4,good,2023-08-19
REV27825,PROD105,CUST1285,3,good,2023-12-19
REV27826,PROD100,CUST3635,4,good,2022-12-20
REV27827,PROD112,CUST2810,2,very good,2023-08-06
REV27828,PROD108,CUST3592,3,average,2023-04-09
REV27829,PROD105,CUST3839,5,very good,2024-02-23
REV27830,PROD112,CUST5224,5,bad,2023-06-27
REV27831,PROD114,CUST4723,3,bad,2024-05-23
REV27832,PROD105,CUST5874,1,bad,2025-07-02
REV27833,PROD106,CUST1099,4,very good,2023-06-04
REV27834,PROD110,CUST5065,5,good,2023-11-23
REV27835,PROD109,CUST4924,3,bad,2024-02-05
REV27836,PROD111,CUST2143,5,very bad,2024-06-01
REV27837,PROD103,CUST1260,3,very good,2022-10-31
REV27838,PROD104,CUST2272,3,very good,2023-01-15
REV27839,PROD100,CUST3719,4,average,2025-06-22
REV27840,PROD114,CUST5800,5,bad,2023-07-28
REV27841,PROD112,CUST1987,5,very good,2024-03-16
REV27842,PROD107,CUST5994,4,good,2023-03-29
REV27843,PROD114,CUST5523,2,good,2024-03-08
REV27844,PROD102,CUST1206,4,good,2022-12-17
REV27845,PROD109,CUST3168,1,very bad,2024-06-17
REV27846,PROD107,CUST1253,5,very bad,2023-06-26
REV27847,PROD101,CUST1539,4,very good,2024-01-09
REV27848,PROD111,CUST2682,3,average,2023-11-05
REV27849,PROD102,CUST3443,2,very bad,2025-08-08
REV27850,PROD105,CUST5047,4,average,2023-06-19
REV27851,PROD109,CUST1189,3,bad,2024-10-16
REV27852,PROD107,CUST1654,4,bad,2024-12-23
REV27853,PROD103,CUST3732,4,very bad,2023-06-20
REV27854,PROD110,CUST2240,3,very bad,2023-02-28
REV27855,PROD110,CUST2763,5,average,2023-10-18
REV27856,PROD104,CUST4800,1,bad,2024-04-19
REV27857,PROD114,CUST4262,1,bad,2023-07-04
REV27858,PROD111,CUST3647,1,very good,2025-05-20
REV27859,PROD109,CUST3095,4,bad,2024-03-14
REV27860,PROD114,CUST2795,3,very good,2024-12-01
REV27861,PROD111,CUST5668,1,average,2023-10-08
REV27862,PROD112,CUST1781,4,average,2024-12-18
REV27863,PROD114,CUST2818,1,good,2024-12-12
REV27864,PROD103,CUST5233,5,very good,2024-03-06
REV27865,PROD104,CUST3688,1,bad,2024-07-19
REV27866,PROD107,CUST4088,2,good,2025-04-17
REV27867,PROD109,CUST3012,5,very good,2022-11-21
REV27868,PROD101,CUST4812,2,average,2025-07-10
REV27869,PROD103,CUST3145,5,bad,2022-10-28
REV27870,PROD104,CUST5758,1,average,2023-02-22
REV27871,PROD100,CUST3938,2,very good,2025-07-05
REV27872,PROD108,CUST4925,4,good,2024-02-24
REV27873,PROD111,CUST2832,5,very bad,2024-03-24
REV27874,PROD104,CUST3542,1,average,2024-05-19
REV27875,PROD103,CUST1671,5,very bad,2024-12-10
REV27876,PROD111,CUST3810,4,good,2022-09-23
REV27877,PROD101,CUST4142,5,average,2024-01-13
REV27878,PROD107,CUST5796,2,very good,2023-07-13
REV27879,PROD104,CUST5737,4,very bad,2025-03-07
REV27880,PROD105,CUST4543,3,bad,2024-10-06
REV27881,PROD107,CUST4429,1,bad,2024-03-01
REV27882,PROD111,CUST4308,1,bad,2024-10-25
REV27883,PROD113,CUST1510,2,bad,2023-12-05
REV27884,PROD112,CUST2207,4,very bad,2023-09-19
REV27885,PROD106,CUST4702,1,good,2023-04-16
REV27886,PROD109,CUST1353,1,good,2023-07-15
REV27887,PROD114,CUST4816,4,good,2024-10-15
REV27888,PROD102,CUST1205,3,good,2025-04-29
REV27889,PROD114,CUST3946,2,very good,2024-08-01
REV27890,PROD107,CUST2198,2,average,2024-08-11
REV27891,PROD103,CUST3879,2,very bad,2024-07-19
REV27892,PROD107,CUST2299,1,very good,2024-04-20
REV27893,PROD107,CUST3138,3,average,2024-06-13
REV27894,PROD104,CUST4681,2,very good,2024-06-04
REV27895,PROD102,CUST3679,3,bad,2025-04-28
REV27896,PROD109,CUST1864,5,very bad,2025-08-16
REV27897,PROD114,CUST4942,5,very bad,2025-06-15
REV27898,PROD107,CUST2640,5,bad,2023-03-24
REV27899,PROD112,CUST2466,4,very bad,2024-03-23
REV27900,PROD104,CUST3679,1,very bad,2025-05-13
REV27901,PROD107,CUST1358,2,very bad,2025-07-11
REV27902,PROD105,CUST5537,4,good,2024-02-26
REV27903,PROD108,CUST4671,2,average,2024-04-24
REV27904,PROD110,CUST4411,2,good,2024-11-01
REV27905,PROD103,CUST4987,1,very good,2025-03-16
REV27906,PROD112,CUST1291,1,very good,2024-02-14
REV27907,PROD112,CUST3669,3,average,2023-05-19
REV27908,PROD113,CUST3028,5,good,2023-08-06
REV27909,PROD104,CUST5751,3,good,2024-01-13
REV27910,PROD110,CUST1999,2,bad,2024-08-30
REV27911,PROD108,CUST2444,1,average,2022-10-08
REV27912,PROD114,CUST3859,4,bad,2024-07-30
REV27913,PROD104,CUST2788,2,bad,2024-03-15
REV27914,PROD110,CUST5684,1,average,2025-04-06
REV27915,PROD103,CUST5750,5,good,2023-08-04
REV27916,PROD109,CUST5929,4,bad,2023-11-10
REV27917,PROD105,CUST4288,4,average,2025-05-01
REV27918,PROD110,CUST3363,4,good,2024-12-12
REV27919,PROD100,CUST3767,4,very bad,2024-06-09
REV27920,PROD110,CUST5367,1,very bad,2024-08-22
REV27921,PROD105,CUST5508,5,average,2023-07-25
REV27922,PROD106,CUST2853,1,very good,2024-08-04
REV27923,PROD104,CUST5144,3,good,2023-12-14
REV27924,PROD108,CUST2590,5,average,2024-11-13
REV27925,PROD108,CUST4234,3,bad,2025-08-01
REV27926,PROD104,CUST4316,2,bad,2024-06-04
REV27927,PROD111,CUST4883,3,very good,2025-06-20
REV27928,PROD101,CUST4390,5,very bad,2023-11-15
REV27929,PROD103,CUST4884,5,very good,2023-05-08
REV27930,PROD111,CUST3834,4,average,2023-09-11
REV27931,PROD106,CUST4871,3,average,2022-12-31
REV27932,PROD105,CUST5281,3,very bad,2024-05-15
REV27933,PROD104,CUST3704,3,very bad,2025-03-14
REV27934,PROD104,CUST5146,1,average,2023-11-24
REV27935,PROD112,CUST5257,1,good,2024-08-02
REV27936,PROD112,CUST1895,5,average,2022-11-24
REV27937,PROD104,CUST1289,1,average,2025-01-01
REV27938,PROD114,CUST2604,3,very bad,2025-07-14
REV27939,PROD111,CUST5274,3,bad,2025-04-24
REV27940,PROD113,CUST4618,2,average,2024-11-08
REV27941,PROD105,CUST3391,3,bad,2024-10-27
REV27942,PROD102,CUST3871,1,good,2024-11-04
REV27943,PROD110,CUST1560,4,average,2024-01-24
REV27944,PROD111,CUST5468,2,good,2022-12-13
REV27945,PROD113,CUST1696,1,good,2024-01-21
REV27946,PROD110,CUST5095,4,average,2022-11-27
REV27947,PROD111,CUST3579,2,average,2025-04-30
REV27948,PROD114,CUST3454,4,very bad,2025-08-24
REV27949,PROD109,CUST5204,4,very bad,2023-06-09
REV27950,PROD107,CUST5178,4,very bad,2024-06-08
REV27951,PROD109,CUST3555,5,bad,2024-02-16
REV27952,PROD104,CUST3977,3,good,2025-01-13
REV27953,PROD105,CUST1635,1,average,2023-05-02
REV27954,PROD113,CUST3705,3,bad,2023-01-12
REV27955,PROD112,CUST2885,1,very good,2022-10-09
REV27956,PROD104,CUST2155,3,average,2023-12-05
REV27957,PROD111,CUST3302,3,very bad,2023-05-03
REV27958,PROD113,CUST4195,3,very bad,2023-04-15
