order_item_id,order_id,product_id,quantity,unit_price
7274,ORD17273,PROD101,5,899
7275,ORD17274,PROD101,2,899
7276,ORD17275,PROD114,2,25
7277,ORD17276,PROD110,3,80
7278,ORD17277,PROD111,5,59
7279,ORD17278,PROD102,1,199
7280,ORD17279,PROD101,5,899
7281,ORD17280,PROD114,5,25
7282,ORD17281,PROD111,5,59
7283,ORD17282,PROD112,1,199
7284,ORD17283,PROD105,1,110
7285,ORD17284,PROD106,5,99
7286,ORD17285,PROD114,5,25
7287,ORD17286,PROD113,4,149
7288,ORD17287,PROD109,2,129
7289,ORD17288,PROD106,3,99
7290,ORD17289,PROD108,2,229
7291,ORD17290,PROD112,4,199
7292,ORD17291,PROD111,1,59
7293,ORD17292,PROD103,5,59
7294,ORD17293,PROD109,4,129
7295,ORD17294,PROD108,4,229
7296,ORD17295,PROD108,1,229
7297,ORD17296,PROD111,5,59
7298,ORD17297,PROD112,4,199
7299,ORD17298,PROD113,5,149
7300,ORD17299,PROD107,1,399
7301,ORD17300,PROD107,4,399
7302,ORD17301,PROD102,2,199
7303,ORD17302,PROD107,1,399
7304,ORD17303,PROD104,2,120
7305,ORD17304,PROD102,4,199
7306,ORD17305,PROD111,3,59
7307,ORD17306,PROD113,1,149
7308,ORD17307,PROD111,2,59
7309,ORD17308,PROD104,2,120
7310,ORD17309,PROD107,1,399
7311,ORD17310,PROD105,1,110
7312,ORD17311,PROD102,2,199
7313,ORD17312,PROD104,3,120
7314,ORD17313,PROD111,1,59
7315,ORD17314,PROD104,1,120
7316,ORD17315,PROD105,5,110
7317,ORD17316,PROD108,1,229
7318,ORD17317,PROD113,2,149
7319,ORD17318,PROD110,1,80
7320,ORD17319,PROD110,5,80
7321,ORD17320,PROD109,4,129
7322,ORD17321,PROD112,2,199
7323,ORD17322,PROD114,4,25
7324,ORD17323,PROD109,1,129
7325,ORD17324,PROD112,5,199
7326,ORD17325,PROD105,4,110
7327,ORD17326,PROD106,5,99
7328,ORD17327,PROD100,1,999
7329,ORD17328,PROD101,1,899
7330,ORD17329,PROD111,2,59
7331,ORD17330,PROD102,3,199
7332,ORD17331,PROD113,2,149
7333,ORD17332,PROD103,5,59
7334,ORD17333,PROD111,1,59
7335,ORD17334,PROD108,3,229
7336,ORD17335,PROD101,5,899
7337,ORD17336,PROD103,4,59
7338,ORD17337,PROD109,1,129
7339,ORD17338,PROD102,5,199
7340,ORD17339,PROD109,5,129
7341,ORD17340,PROD101,5,899
7342,ORD17341,PROD114,3,25
7343,ORD17342,PROD103,4,59
7344,ORD17343,PROD107,5,399
7345,ORD17344,PROD100,4,999
7346,ORD17345,PROD113,2,149
7347,ORD17346,PROD107,5,399
7348,ORD17347,PROD107,4,399
7349,ORD17348,PROD103,2,59
7350,ORD17349,PROD102,1,199
7351,ORD17350,PROD112,2,199
7352,ORD17351,PROD104,1,120
7353,ORD17352,PROD111,4,59
7354,ORD17353,PROD113,5,149
7355,ORD17354,PROD105,4,110
7356,ORD17355,PROD110,3,80
7357,ORD17356,PROD108,5,229
7358,ORD17357,PROD100,4,999
7359,ORD17358,PROD105,4,110
7360,ORD17359,PROD106,5,99
7361,ORD17360,PROD104,4,120
7362,ORD17361,PROD100,3,999
7363,ORD17362,PROD102,4,199
7364,ORD17363,PROD114,2,25
7365,ORD17364,PROD110,3,80
7366,ORD17365,PROD109,2,129
7367,ORD17366,PROD102,2,199
7368,ORD17367,PROD114,4,25
7369,ORD17368,PROD113,2,149
7370,ORD17369,PROD106,4,99
7371,ORD17370,PROD112,1,199
7372,ORD17371,PROD109,1,129
7373,ORD17372,PROD110,5,80
7374,ORD17373,PROD101,4,899
7375,ORD17374,PROD110,3,80
7376,ORD17375,PROD105,2,110
7377,ORD17376,PROD103,2,59
7378,ORD17377,PROD110,3,80
7379,ORD17378,PROD103,1,59
7380,ORD17379,PROD106,4,99
7381,ORD17380,PROD109,5,129
7382,ORD17381,PROD110,2,80
7383,ORD17382,PROD110,2,80
7384,ORD17383,PROD112,4,199
7385,ORD17384,PROD101,3,899
7386,ORD17385,PROD104,4,120
7387,ORD17386,PROD106,3,99
7388,ORD17387,PROD107,1,399
7389,ORD17388,PROD104,5,120
7390,ORD17389,PROD111,2,59
7391,ORD17390,PROD109,1,129
7392,ORD17391,PROD114,2,25
7393,ORD17392,PROD109,3,129
7394,ORD17393,PROD101,2,899
7395,ORD17394,PROD112,4,199
7396,ORD17395,PROD106,1,99
7397,ORD17396,PROD112,3,199
7398,ORD17397,PROD114,3,25
7399,ORD17398,PROD100,3,999
7400,ORD17399,PROD100,1,999
7401,ORD17400,PROD107,4,399
7402,ORD17401,PROD113,3,149
7403,ORD17402,PROD102,5,199
7404,ORD17403,PROD104,5,120
7405,ORD17404,PROD107,5,399
7406,ORD17405,PROD111,5,59
7407,ORD17406,PROD112,2,199
7408,ORD17407,PROD111,1,59
7409,ORD17408,PROD109,4,129
7410,ORD17409,PROD114,5,25
7411,ORD17410,PROD112,4,199
7412,ORD17411,PROD101,5,899
7413,ORD17412,PROD100,2,999
7414,ORD17413,PROD103,2,59
7415,ORD17414,PROD108,5,229
7416,ORD17415,PROD110,3,80
7417,ORD17416,PROD102,3,199
7418,ORD17417,PROD113,4,149
7419,ORD17418,PROD107,5,399
7420,ORD17419,PROD110,5,80
7421,ORD17420,PROD104,1,120
7422,ORD17421,PROD111,5,59
7423,ORD17422,PROD114,4,25
7424,ORD17423,PROD109,4,129
7425,ORD17424,PROD114,3,25
7426,ORD17425,PROD103,1,59
7427,ORD17426,PROD109,3,129
7428,ORD17427,PROD107,4,399
7429,ORD17428,PROD110,1,80
7430,ORD17429,PROD102,5,199
7431,ORD17430,PROD114,3,25
7432,ORD17431,PROD114,5,25
7433,ORD17432,PROD112,4,199
7434,ORD17433,PROD108,3,229
7435,ORD17434,PROD100,2,999
7436,ORD17435,PROD113,4,149
7437,ORD17436,PROD104,1,120
7438,ORD17437,PROD113,3,149
7439,ORD17438,PROD103,4,59
7440,ORD17439,PROD101,5,899
7441,ORD17440,PROD104,3,120
7442,ORD17441,PROD101,4,899
7443,ORD17442,PROD110,3,80
7444,ORD17443,PROD109,4,129
7445,ORD17444,PROD104,2,120
7446,ORD17445,PROD101,1,899
7447,ORD17446,PROD109,1,129
7448,ORD17447,PROD105,4,110
7449,ORD17448,PROD107,1,399
7450,ORD17449,PROD110,3,80
7451,ORD17450,PROD113,2,149
7452,ORD17451,PROD110,5,80
7453,ORD17452,PROD112,5,199
7454,ORD17453,PROD111,2,59
7455,ORD17454,PROD108,4,229
7456,ORD17455,PROD101,3,899
7457,ORD17456,PROD110,2,80
7458,ORD17457,PROD100,1,999
7459,ORD17458,PROD107,1,399
7460,ORD17459,PROD108,4,229
7461,ORD17460,PROD102,2,199
7462,ORD17461,PROD114,1,25
7463,ORD17462,PROD101,2,899
7464,ORD17463,PROD103,5,59
7465,ORD17464,PROD109,4,129
7466,ORD17465,PROD110,4,80
7467,ORD17466,PROD102,3,199
7468,ORD17467,PROD114,3,25
7469,ORD17468,PROD107,4,399
7470,ORD17469,PROD107,1,399
7471,ORD17470,PROD110,4,80
7472,ORD17471,PROD105,1,110
7473,ORD17472,PROD101,5,899
7474,ORD17473,PROD112,5,199
7475,ORD17474,PROD108,2,229
7476,ORD17475,PROD103,5,59
7477,ORD17476,PROD107,3,399
7478,ORD17477,PROD103,1,59
7479,ORD17478,PROD113,1,149
7480,ORD17479,PROD113,1,149
7481,ORD17480,PROD106,2,99
7482,ORD17481,PROD110,5,80
7483,ORD17482,PROD112,4,199
7484,ORD17483,PROD104,1,120
7485,ORD17484,PROD102,4,199
7486,ORD17485,PROD110,3,80
7487,ORD17486,PROD101,3,899
7488,ORD17487,PROD104,5,120
7489,ORD17488,PROD101,2,899
7490,ORD17489,PROD111,1,59
7491,ORD17490,PROD114,1,25
7492,ORD17491,PROD113,3,149
7493,ORD17492,PROD105,3,110
7494,ORD17493,PROD111,3,59
7495,ORD17494,PROD103,5,59
7496,ORD17495,PROD103,2,59
7497,ORD17496,PROD111,2,59
7498,ORD17497,PROD112,1,199
7499,ORD17498,PROD114,2,25
7500,ORD17499,PROD103,3,59
7501,ORD17500,PROD103,4,59
7502,ORD17501,PROD110,1,80
7503,ORD17502,PROD114,5,25
7504,ORD17503,PROD109,3,129
7505,ORD17504,PROD108,5,229
7506,ORD17505,PROD110,1,80
7507,ORD17506,PROD109,5,129
7508,ORD17507,PROD109,1,129
7509,ORD17508,PROD108,5,229
7510,ORD17509,PROD111,5,59
7511,ORD17510,PROD106,2,99
7512,ORD17511,PROD105,5,110
7513,ORD17512,PROD101,5,899
7514,ORD17513,PROD111,3,59
7515,ORD17514,PROD107,5,399
7516,ORD17515,PROD106,3,99
7517,ORD17516,PROD104,2,120
7518,ORD17517,PROD108,1,229
7519,ORD17518,PROD107,4,399
7520,ORD17519,PROD113,2,149
7521,ORD17520,PROD105,5,110
7522,ORD17521,PROD104,4,120
7523,ORD17522,PROD112,4,199
7524,ORD17523,PROD114,5,25
7525,ORD17524,PROD103,4,59
7526,ORD17525,PROD103,1,59
7527,ORD17526,PROD108,4,229
7528,ORD17527,PROD111,2,59
7529,ORD17528,PROD108,2,229
7530,ORD17529,PROD102,2,199
7531,ORD17530,PROD111,5,59
7532,ORD17531,PROD114,1,25
7533,ORD17532,PROD107,1,399
7534,ORD17533,PROD112,5,199
7535,ORD17534,PROD108,3,229
7536,ORD17535,PROD102,4,199
7537,ORD17536,PROD103,5,59
7538,ORD17537,PROD112,4,199
7539,ORD17538,PROD113,3,149
7540,ORD17539,PROD112,5,199
7541,ORD17540,PROD112,3,199
7542,ORD17541,PROD102,5,199
7543,ORD17542,PROD107,5,399
7544,ORD17543,PROD105,2,110
7545,ORD17544,PROD100,2,999
7546,ORD17545,PROD110,4,80
7547,ORD17546,PROD100,5,999
7548,ORD17547,PROD107,1,399
7549,ORD17548,PROD107,4,399
7550,ORD17549,PROD100,5,999
7551,ORD17550,PROD103,2,59
7552,ORD17551,PROD108,3,229
7553,ORD17552,PROD102,4,199
7554,ORD17553,PROD114,3,25
7555,ORD17554,PROD110,2,80
7556,ORD17555,PROD103,5,59
7557,ORD17556,PROD111,4,59
7558,ORD17557,PROD111,2,59
7559,ORD17558,PROD112,2,199
7560,ORD17559,PROD111,1,59
7561,ORD17560,PROD101,4,899
7562,ORD17561,PROD104,1,120
7563,ORD17562,PROD112,2,199
7564,ORD17563,PROD109,5,129
7565,ORD17564,PROD112,4,199
7566,ORD17565,PROD108,4,229
7567,ORD17566,PROD106,4,99
7568,ORD17567,PROD107,1,399
7569,ORD17568,PROD108,3,229
7570,ORD17569,PROD109,3,129
7571,ORD17570,PROD112,5,199
7572,ORD17571,PROD108,4,229
7573,ORD17572,PROD114,1,25
7574,ORD17573,PROD104,3,120
7575,ORD17574,PROD114,4,25
7576,ORD17575,PROD101,4,899
7577,ORD17576,PROD112,2,199
7578,ORD17577,PROD105,4,110
7579,ORD17578,PROD112,1,199
7580,ORD17579,PROD101,4,899
7581,ORD17580,PROD109,5,129
7582,ORD17581,PROD102,1,199
7583,ORD17582,PROD110,1,80
7584,ORD17583,PROD102,4,199
7585,ORD17584,PROD105,3,110
7586,ORD17585,PROD107,5,399
7587,ORD17586,PROD101,1,899
7588,ORD17587,PROD109,2,129
7589,ORD17588,PROD102,3,199
7590,ORD17589,PROD106,1,99
7591,ORD17590,PROD102,3,199
7592,ORD17591,PROD102,1,199
7593,ORD17592,PROD104,5,120
7594,ORD17593,PROD114,3,25
7595,ORD17594,PROD108,1,229
7596,ORD17595,PROD114,4,25
7597,ORD17596,PROD113,2,149
7598,ORD17597,PROD102,4,199
7599,ORD17598,PROD113,2,149
7600,ORD17599,PROD107,4,399
7601,ORD17600,PROD105,4,110
7602,ORD17601,PROD113,4,149
7603,ORD17602,PROD101,2,899
7604,ORD17603,PROD114,5,25
7605,ORD17604,PROD101,1,899
7606,ORD17605,PROD107,1,399
7607,ORD17606,PROD106,4,99
7608,ORD17607,PROD103,3,59
7609,ORD17608,PROD110,2,80
7610,ORD17609,PROD109,1,129
7611,ORD17610,PROD108,2,229
7612,ORD17611,PROD103,2,59
7613,ORD17612,PROD113,4,149
7614,ORD17613,PROD103,1,59
7615,ORD17614,PROD106,4,99
7616,ORD17615,PROD108,1,229
7617,ORD17616,PROD107,2,399
7618,ORD17617,PROD110,1,80
7619,ORD17618,PROD111,1,59
7620,ORD17619,PROD101,2,899
7621,ORD17620,PROD103,4,59
7622,ORD17621,PROD102,5,199
7623,ORD17622,PROD113,2,149
7624,ORD17623,PROD113,5,149
7625,ORD17624,PROD107,2,399
7626,ORD17625,PROD113,2,149
7627,ORD17626,PROD105,3,110
7628,ORD17627,PROD101,2,899
7629,ORD17628,PROD108,3,229
7630,ORD17629,PROD113,5,149
7631,ORD17630,PROD113,3,149
7632,ORD17631,PROD102,1,199
7633,ORD17632,PROD106,4,99
7634,ORD17633,PROD108,3,229
7635,ORD17634,PROD100,4,999
7636,ORD17635,PROD111,5,59
7637,ORD17636,PROD101,4,899
7638,ORD17637,PROD106,4,99
7639,ORD17638,PROD105,2,110
7640,ORD17639,PROD111,1,59
7641,ORD17640,PROD107,5,399
7642,ORD17641,PROD100,5,999
7643,ORD17642,PROD104,4,120
7644,ORD17643,PROD105,1,110
7645,ORD17644,PROD110,5,80
7646,ORD17645,PROD109,3,129
7647,ORD17646,PROD113,2,149
7648,ORD17647,PROD100,2,999
7649,ORD17648,PROD103,4,59
7650,ORD17649,PROD109,5,129
7651,ORD17650,PROD109,4,129
7652,ORD17651,PROD103,3,59
7653,ORD17652,PROD102,1,199
7654,ORD17653,PROD111,5,59
7655,ORD17654,PROD105,5,110
7656,ORD17655,PROD110,2,80
7657,ORD17656,PROD106,5,99
7658,ORD17657,PROD100,5,999
7659,ORD17658,PROD102,4,199
7660,ORD17659,PROD103,3,59
7661,ORD17660,PROD105,1,110
7662,ORD17661,PROD109,2,129
7663,ORD17662,PROD113,1,149
7664,ORD17663,PROD110,4,80
7665,ORD17664,PROD104,4,120
7666,ORD17665,PROD111,3,59
7667,ORD17666,PROD110,2,80
7668,ORD17667,PROD110,1,80
7669,ORD17668,PROD109,5,129
7670,ORD17669,PROD107,1,399
7671,ORD17670,PROD106,3,99
7672,ORD17671,PROD102,4,199
7673,ORD17672,PROD104,2,120
7674,ORD17673,PROD111,4,59
7675,ORD17674,PROD103,5,59
7676,ORD17675,PROD104,2,120
7677,ORD17676,PROD105,2,110
7678,ORD17677,PROD108,3,229
7679,ORD17678,PROD102,3,199
7680,ORD17679,PROD100,3,999
7681,ORD17680,PROD105,3,110
7682,ORD17681,PROD111,1,59
7683,ORD17682,PROD114,5,25
7684,ORD17683,PROD113,4,149
7685,ORD17684,PROD106,5,99
7686,ORD17685,PROD108,3,229
7687,ORD17686,PROD103,5,59
7688,ORD17687,PROD114,4,25
7689,ORD17688,PROD112,2,199
7690,ORD17689,PROD113,4,149
7691,ORD17690,PROD111,3,59
7692,ORD17691,PROD107,1,399
7693,ORD17692,PROD113,5,149
7694,ORD17693,PROD112,2,199
7695,ORD17694,PROD111,5,59
7696,ORD17695,PROD107,5,399
7697,ORD17696,PROD109,1,129
7698,ORD17697,PROD102,2,199
7699,ORD17698,PROD106,3,99
7700,ORD17699,PROD113,1,149
7701,ORD17700,PROD106,4,99
7702,ORD17701,PROD105,3,110
7703,ORD17702,PROD104,3,120
7704,ORD17703,PROD101,3,899
7705,ORD17704,PROD108,1,229
7706,ORD17705,PROD108,4,229
7707,ORD17706,PROD106,1,99
7708,ORD17707,PROD100,4,999
7709,ORD17708,PROD110,4,80
7710,ORD17709,PROD104,3,120
7711,ORD17710,PROD103,3,59
7712,ORD17711,PROD114,1,25
7713,ORD17712,PROD106,5,99
7714,ORD17713,PROD107,4,399
7715,ORD17714,PROD103,2,59
7716,ORD17715,PROD113,4,149
7717,ORD17716,PROD104,2,120
7718,ORD17717,PROD105,4,110
7719,ORD17718,PROD112,3,199
7720,ORD17719,PROD100,5,999
7721,ORD17720,PROD113,4,149
7722,ORD17721,PROD107,2,399
7723,ORD17722,PROD108,2,229
7724,ORD17723,PROD101,5,899
7725,ORD17724,PROD111,4,59
7726,ORD17725,PROD103,3,59
7727,ORD17726,PROD114,5,25
7728,ORD17727,PROD101,2,899
7729,ORD17728,PROD112,4,199
7730,ORD17729,PROD109,3,129
7731,ORD17730,PROD101,4,899
7732,ORD17731,PROD101,4,899
7733,ORD17732,PROD114,2,25
7734,ORD17733,PROD109,3,129
7735,ORD17734,PROD102,4,199
7736,ORD17735,PROD113,3,149
7737,ORD17736,PROD111,1,59
7738,ORD17737,PROD113,5,149
7739,ORD17738,PROD109,4,129
7740,ORD17739,PROD114,2,25
7741,ORD17740,PROD107,5,399
7742,ORD17741,PROD105,4,110
7743,ORD17742,PROD102,5,199
7744,ORD17743,PROD105,3,110
7745,ORD17744,PROD107,2,399
7746,ORD17745,PROD100,4,999
7747,ORD17746,PROD101,5,899
7748,ORD17747,PROD112,5,199
7749,ORD17748,PROD111,2,59
7750,ORD17749,PROD114,5,25
7751,ORD17750,PROD106,4,99
7752,ORD17751,PROD104,5,120
7753,ORD17752,PROD107,3,399
7754,ORD17753,PROD106,5,99
7755,ORD17754,PROD106,4,99
7756,ORD17755,PROD107,3,399
7757,ORD17756,PROD100,4,999
7758,ORD17757,PROD111,2,59
7759,ORD17758,PROD107,5,399
7760,ORD17759,PROD100,4,999
7761,ORD17760,PROD101,2,899
7762,ORD17761,PROD108,4,229
7763,ORD17762,PROD106,5,99
7764,ORD17763,PROD104,4,120
7765,ORD17764,PROD114,2,25
7766,ORD17765,PROD113,3,149
7767,ORD17766,PROD109,4,129
7768,ORD17767,PROD107,5,399
7769,ORD17768,PROD105,1,110
7770,ORD17769,PROD109,1,129
7771,ORD17770,PROD114,5,25
7772,ORD17771,PROD111,5,59
7773,ORD17772,PROD110,5,80
7774,ORD17773,PROD107,1,399
7775,ORD17774,PROD110,4,80
7776,ORD17775,PROD114,5,25
7777,ORD17776,PROD101,3,899
7778,ORD17777,PROD106,4,99
7779,ORD17778,PROD114,3,25
7780,ORD17779,PROD102,1,199
7781,ORD17780,PROD111,3,59
7782,ORD17781,PROD107,4,399
7783,ORD17782,PROD103,3,59
7784,ORD17783,PROD113,1,149
7785,ORD17784,PROD114,2,25
7786,ORD17785,PROD111,2,59
7787,ORD17786,PROD106,5,99
7788,ORD17787,PROD104,3,120
7789,ORD17788,PROD114,3,25
7790,ORD17789,PROD105,5,110
7791,ORD17790,PROD112,1,199
7792,ORD17791,PROD103,4,59
7793,ORD17792,PROD108,5,229
7794,ORD17793,PROD112,5,199
7795,ORD17794,PROD108,3,229
7796,ORD17795,PROD102,3,199
7797,ORD17796,PROD114,1,25
7798,ORD17797,PROD111,5,59
7799,ORD17798,PROD110,5,80
7800,ORD17799,PROD102,1,199
7801,ORD17800,PROD113,1,149
7802,ORD17801,PROD111,5,59
7803,ORD17802,PROD114,5,25
7804,ORD17803,PROD107,4,399
7805,ORD17804,PROD101,5,899
7806,ORD17805,PROD111,1,59
7807,ORD17806,PROD101,4,899
7808,ORD17807,PROD104,3,120
7809,ORD17808,PROD100,4,999
7810,ORD17809,PROD111,3,59
7811,ORD17810,PROD114,1,25
7812,ORD17811,PROD103,5,59
7813,ORD17812,PROD110,3,80
7814,ORD17813,PROD110,3,80
7815,ORD17814,PROD113,5,149
7816,ORD17815,PROD107,3,399
7817,ORD17816,PROD100,4,999
7818,ORD17817,PROD107,4,399
7819,ORD17818,PROD104,3,120
7820,ORD17819,PROD111,4,59
7821,ORD17820,PROD110,1,80
7822,ORD17821,PROD107,3,399
7823,ORD17822,PROD109,3,129
7824,ORD17823,PROD114,3,25
7825,ORD17824,PROD101,3,899
7826,ORD17825,PROD105,2,110
7827,ORD17826,PROD100,4,999
7828,ORD17827,PROD112,4,199
7829,ORD17828,PROD108,3,229
7830,ORD17829,PROD105,1,110
7831,ORD17830,PROD112,1,199
7832,ORD17831,PROD114,1,25
7833,ORD17832,PROD105,2,110
7834,ORD17833,PROD106,2,99
7835,ORD17834,PROD110,4,80
7836,ORD17835,PROD109,5,129
7837,ORD17836,PROD111,4,59
7838,ORD17837,PROD103,5,59
7839,ORD17838,PROD104,1,120
7840,ORD17839,PROD100,4,999
7841,ORD17840,PROD114,3,25
7842,ORD17841,PROD112,3,199
7843,ORD17842,PROD107,5,399
7844,ORD17843,PROD114,3,25
7845,ORD17844,PROD102,2,199
7846,ORD17845,PROD109,1,129
7847,ORD17846,PROD107,5,399
7848,ORD17847,PROD101,1,899
7849,ORD17848,PROD111,3,59
7850,ORD17849,PROD102,2,199
7851,ORD17850,PROD105,5,110
7852,ORD17851,PROD109,1,129
7853,ORD17852,PROD107,5,399
7854,ORD17853,PROD103,1,59
7855,ORD17854,PROD110,2,80
7856,ORD17855,PROD110,4,80
7857,ORD17856,PROD104,5,120
7858,ORD17857,PROD114,4,25
7859,ORD17858,PROD111,2,59
7860,ORD17859,PROD109,5,129
7861,ORD17860,PROD114,1,25
7862,ORD17861,PROD111,5,59
7863,ORD17862,PROD112,4,199
7864,ORD17863,PROD114,3,25
7865,ORD17864,PROD103,5,59
7866,ORD17865,PROD104,3,120
7867,ORD17866,PROD107,4,399
7868,ORD17867,PROD109,5,129
7869,ORD17868,PROD101,4,899
7870,ORD17869,PROD103,4,59
7871,ORD17870,PROD104,4,120
7872,ORD17871,PROD100,1,999
7873,ORD17872,PROD108,4,229
7874,ORD17873,PROD111,3,59
7875,ORD17874,PROD104,3,120
7876,ORD17875,PROD103,1,59
7877,ORD17876,PROD111,2,59
7878,ORD17877,PROD101,1,899
7879,ORD17878,PROD107,3,399
7880,ORD17879,PROD104,3,120
7881,ORD17880,PROD105,3,110
7882,ORD17881,PROD107,4,399
7883,ORD17882,PROD111,3,59
7884,ORD17883,PROD113,5,149
7885,ORD17884,PROD112,2,199
7886,ORD17885,PROD106,1,99
7887,ORD17886,PROD109,3,129
7888,ORD17887,PROD114,5,25
7889,ORD17888,PROD102,4,199
7890,ORD17889,PROD114,4,25
7891,ORD17890,PROD107,2,399
7892,ORD17891,PROD103,4,59
7893,ORD17892,PROD107,5,399
7894,ORD17893,PROD107,4,399
7895,ORD17894,PROD104,2,120
7896,ORD17895,PROD102,2,199
7897,ORD17896,PROD109,5,129
7898,ORD17897,PROD114,4,25
7899,ORD17898,PROD107,1,399
7900,ORD17899,PROD112,1,199
7901,ORD17900,PROD104,3,120
7902,ORD17901,PROD107,5,399
7903,ORD17902,PROD105,2,110
7904,ORD17903,PROD108,2,229
7905,ORD17904,PROD110,3,80
7906,ORD17905,PROD103,3,59
7907,ORD17906,PROD112,1,199
7908,ORD17907,PROD112,4,199
7909,ORD17908,PROD113,4,149
7910,ORD17909,PROD104,2,120
7911,ORD17910,PROD110,3,80
7912,ORD17911,PROD108,5,229
7913,ORD17912,PROD114,1,25
7914,ORD17913,PROD104,3,120
7915,ORD17914,PROD110,3,80
7916,ORD17915,PROD103,1,59
7917,ORD17916,PROD109,2,129
7918,ORD17917,PROD105,3,110
7919,ORD17918,PROD110,5,80
7920,ORD17919,PROD100,5,999
7921,ORD17920,PROD110,4,80
7922,ORD17921,PROD105,4,110
7923,ORD17922,PROD106,3,99
7924,ORD17923,PROD104,5,120
7925,ORD17924,PROD108,3,229
7926,ORD17925,PROD108,3,229
7927,ORD17926,PROD104,5,120
7928,ORD17927,PROD111,4,59
7929,ORD17928,PROD101,2,899
7930,ORD17929,PROD103,1,59
7931,ORD17930,PROD111,3,59
7932,ORD17931,PROD106,5,99
7933,ORD17932,PROD105,5,110
7934,ORD17933,PROD104,4,120
7935,ORD17934,PROD104,3,120
7936,ORD17935,PROD112,1,199
7937,ORD17936,PROD112,3,199
7938,ORD17937,PROD104,4,120
7939,ORD17938,PROD114,4,25
7940,ORD17939,PROD111,1,59
7941,ORD17940,PROD113,4,149
7942,ORD17941,PROD105,5,110
7943,ORD17942,PROD102,2,199
7944,ORD17943,PROD110,3,80
7945,ORD17944,PROD111,4,59
7946,ORD17945,PROD113,3,149
7947,ORD17946,PROD110,3,80
7948,ORD17947,PROD111,3,59
7949,ORD17948,PROD114,5,25
7950,ORD17949,PROD109,2,129
7951,ORD17950,PROD107,5,399
7952,ORD17951,PROD109,3,129
7953,ORD17952,PROD104,1,120
7954,ORD17953,PROD105,5,110
7955,ORD17954,PROD113,2,149
7956,ORD17955,PROD112,4,199
7957,ORD17956,PROD104,4,120
7958,ORD17957,PROD111,2,59
7959,ORD17958,PROD113,3,149
7960,ORD17959,PROD102,1,199
7961,ORD17960,PROD102,3,199
7962,ORD17961,PROD108,2,229
7963,ORD17962,PROD110,5,80
7964,ORD17963,PROD101,1,899
7965,ORD17964,PROD106,1,99
7966,ORD17965,PROD102,3,199
7967,ORD17966,PROD104,4,120
7968,ORD17967,PROD105,4,110
7969,ORD17968,PROD106,4,99
7970,ORD17969,PROD106,1,99
7971,ORD17970,PROD105,5,110
7972,ORD17971,PROD106,4,99
7973,ORD17972,PROD106,2,99
7974,ORD17973,PROD111,1,59
7975,ORD17974,PROD112,2,199
7976,ORD17975,PROD106,3,99
7977,ORD17976,PROD106,2,99
7978,ORD17977,PROD114,3,25
7979,ORD17978,PROD100,2,999
7980,ORD17979,PROD109,5,129
7981,ORD17980,PROD103,1,59
7982,ORD17981,PROD101,5,899
7983,ORD17982,PROD113,3,149
7984,ORD17983,PROD103,1,59
7985,ORD17984,PROD109,5,129
7986,ORD17985,PROD105,2,110
7987,ORD17986,PROD111,5,59
7988,ORD17987,PROD110,3,80
7989,ORD17988,PROD103,3,59
7990,ORD17989,PROD111,3,59
7991,ORD17990,PROD105,5,110
7992,ORD17991,PROD112,1,199
7993,ORD17992,PROD103,2,59
7994,ORD17993,PROD104,4,120
7995,ORD17994,PROD103,4,59
7996,ORD17995,PROD114,4,25
7997,ORD17996,PROD101,3,899
7998,ORD17997,PROD101,1,899
7999,ORD17998,PROD113,3,149
8000,ORD17999,PROD103,1,59
8001,ORD18000,PROD100,5,999
8002,ORD18001,PROD101,2,899
8003,ORD18002,PROD100,3,999
8004,ORD18003,PROD102,2,199
8005,ORD18004,PROD109,2,129
8006,ORD18005,PROD106,4,99
8007,ORD18006,PROD103,2,59
8008,ORD18007,PROD107,5,399
8009,ORD18008,PROD113,4,149
8010,ORD18009,PROD100,5,999
8011,ORD18010,PROD107,3,399
8012,ORD18011,PROD103,2,59
8013,ORD18012,PROD100,5,999
8014,ORD18013,PROD114,1,25
8015,ORD18014,PROD107,4,399
8016,ORD18015,PROD112,5,199
8017,ORD18016,PROD114,3,25
8018,ORD18017,PROD104,5,120
8019,ORD18018,PROD114,1,25
8020,ORD18019,PROD107,2,399
8021,ORD18020,PROD108,1,229
8022,ORD18021,PROD114,4,25
8023,ORD18022,PROD111,2,59
8024,ORD18023,PROD111,2,59
8025,ORD18024,PROD106,1,99
8026,ORD18025,PROD111,2,59
8027,ORD18026,PROD110,3,80
8028,ORD18027,PROD109,5,129
8029,ORD18028,PROD104,4,120
8030,ORD18029,PROD111,2,59
8031,ORD18030,PROD101,5,899
8032,ORD18031,PROD100,2,999
8033,ORD18032,PROD113,3,149
8034,ORD18033,PROD113,1,149
8035,ORD18034,PROD114,2,25
8036,ORD18035,PROD107,3,399
8037,ORD18036,PROD106,2,99
8038,ORD18037,PROD106,5,99
8039,ORD18038,PROD106,1,99
8040,ORD18039,PROD107,2,399
8041,ORD18040,PROD114,3,25
8042,ORD18041,PROD103,4,59
8043,ORD18042,PROD103,1,59
8044,ORD18043,PROD106,1,99
8045,ORD18044,PROD102,5,199
8046,ORD18045,PROD105,5,110
8047,ORD18046,PROD108,1,229
8048,ORD18047,PROD110,3,80
8049,ORD18048,PROD101,3,899
